Image Name,Angle,Angle2
2024-06-23 18-01-53-915108.png,-0.1,0
2024-06-23 18-01-54-015100.png,-0.1,0
2024-06-23 18-01-54-124102.png,-0.1,0
2024-06-23 18-01-54-216133.png,-0.1,0
2024-06-23 18-01-54-330253.png,-0.1,0
2024-06-23 18-01-54-440764.png,-0.1,0
2024-06-23 18-01-54-532820.png,-0.1,0
2024-06-23 18-01-54-630220.png,-0.1,0
2024-06-23 18-01-54-716135.png,-0.1,0
2024-06-23 18-01-54-824112.png,-0.1,0
2024-06-23 18-01-54-899326.png,-0.05,0
2024-06-23 18-01-55-009458.png,0.0,0
2024-06-23 18-01-55-129465.png,0.0,0
2024-06-23 18-01-55-259301.png,0.0,0
2024-06-23 18-01-55-347464.png,0.0,0
2024-06-23 18-01-55-446300.png,0.0,0
2024-06-23 18-01-55-557317.png,0.0,0
2024-06-23 18-01-55-648490.png,0.0,0
2024-06-23 18-01-55-747456.png,-0.05,0
2024-06-23 18-01-55-856461.png,-0.1,0
2024-06-23 18-01-55-930489.png,-0.1,0
2024-06-23 18-01-56-030670.png,-0.1,0
2024-06-23 18-01-56-146896.png,-0.1,0
2024-06-23 18-01-56-256431.png,-0.1,0
2024-06-23 18-01-56-365087.png,-0.1,0
2024-06-23 18-01-56-463957.png,-0.1,0
2024-06-23 18-01-56-574095.png,-0.1,0
2024-06-23 18-01-56-647054.png,-0.1,0
2024-06-23 18-01-56-745915.png,-0.1,0
2024-06-23 18-01-56-852440.png,-0.1,0
2024-06-23 18-01-56-974430.png,-0.1,0
2024-06-23 18-01-57-080258.png,-0.05,0
2024-06-23 18-01-57-181084.png,-0.05,0
2024-06-23 18-01-57-309324.png,-0.05,0
2024-06-23 18-01-57-384141.png,-0.05,0
2024-06-23 18-01-57-482808.png,-0.05,0
2024-06-23 18-01-57-591745.png,-0.05,0
2024-06-23 18-01-57-682867.png,-0.05,0
2024-06-23 18-01-57-796570.png,-0.05,0
2024-06-23 18-01-57-908433.png,-0.05,0
2024-06-23 18-01-58-000468.png,-0.05,0
2024-06-23 18-01-58-098390.png,-0.05,0
2024-06-23 18-01-58-192948.png,-0.05,0
2024-06-23 18-01-58-282799.png,-0.05,0
2024-06-23 18-01-58-381591.png,-0.05,0
2024-06-23 18-01-58-481746.png,-0.05,0
2024-06-23 18-01-58-599690.png,-0.05,0
2024-06-23 18-01-58-698484.png,-0.05,0
2024-06-23 18-01-58-799393.png,-0.05,0
2024-06-23 18-01-58-907399.png,-0.05,0
2024-06-23 18-01-58-980449.png,-0.05,0
2024-06-23 18-01-59-079951.png,0.0,0
2024-06-23 18-01-59-165110.png,0.0,0
2024-06-23 18-01-59-289776.png,0.0,0
2024-06-23 18-01-59-389723.png,0.0,0
2024-06-23 18-01-59-497441.png,0.05,0
2024-06-23 18-01-59-607288.png,0.1,0
2024-06-23 18-01-59-680533.png,0.15000000000000002,0
2024-06-23 18-01-59-780592.png,0.15000000000000002,0
2024-06-23 18-01-59-880710.png,0.15000000000000002,0
2024-06-23 18-01-59-990729.png,0.15000000000000002,0
2024-06-23 18-02-00-097388.png,0.15000000000000002,0
2024-06-23 18-02-00-197343.png,0.15000000000000002,0
2024-06-23 18-02-00-308419.png,0.15000000000000002,0
2024-06-23 18-02-00-398436.png,0.15000000000000002,0
2024-06-23 18-02-00-497236.png,0.15000000000000002,0
2024-06-23 18-02-00-597382.png,0.15000000000000002,0
2024-06-23 18-02-00-691740.png,0.1,0
2024-06-23 18-02-00-797233.png,0.1,0
2024-06-23 18-02-00-913701.png,0.1,0
2024-06-23 18-02-01-030748.png,0.05,0
2024-06-23 18-02-01-121715.png,0.05,0
2024-06-23 18-02-01-215027.png,0.05,0
2024-06-23 18-02-01-319773.png,0.05,0
2024-06-23 18-02-01-400208.png,0.05,0
2024-06-23 18-02-01-496843.png,0.05,0
2024-06-23 18-02-01-613785.png,0.0,0
2024-06-23 18-02-01-724291.png,0.0,0
2024-06-23 18-02-01-831215.png,0.0,0
2024-06-23 18-02-01-930944.png,0.0,0
2024-06-23 18-02-02-050271.png,0.0,0
2024-06-23 18-02-02-149450.png,-0.05,0
2024-06-23 18-02-02-248372.png,-0.05,0
2024-06-23 18-02-02-358376.png,-0.05,0
2024-06-23 18-02-02-431375.png,-0.05,0
2024-06-23 18-02-02-530433.png,-0.05,0
2024-06-23 18-02-02-631213.png,-0.05,0
2024-06-23 18-02-02-725031.png,-0.05,0
2024-06-23 18-02-02-831230.png,-0.05,0
2024-06-23 18-02-02-933084.png,-0.05,0
2024-06-23 18-02-03-050067.png,-0.05,0
2024-06-23 18-02-03-149500.png,-0.05,0
2024-06-23 18-02-03-263982.png,-0.05,0
2024-06-23 18-02-03-375012.png,-0.05,0
2024-06-23 18-02-03-450057.png,-0.05,0
2024-06-23 18-02-03-547193.png,-0.05,0
2024-06-23 18-02-03-648556.png,-0.05,0
2024-06-23 18-02-03-770473.png,-0.05,0
2024-06-23 18-02-03-880807.png,-0.05,0
2024-06-23 18-02-03-982174.png,-0.05,0
2024-06-23 18-02-04-100120.png,-0.05,0
2024-06-23 18-02-04-184229.png,-0.05,0
2024-06-23 18-02-04-283178.png,-0.05,0
2024-06-23 18-02-04-391181.png,-0.05,0
2024-06-23 18-02-04-483254.png,0.0,0
2024-06-23 18-02-04-587178.png,0.0,0
2024-06-23 18-02-04-700454.png,0.0,0
2024-06-23 18-02-04-799324.png,0.0,0
2024-06-23 18-02-04-897418.png,0.0,0
2024-06-23 18-02-04-991242.png,0.0,0
2024-06-23 18-02-05-082262.png,0.0,0
2024-06-23 18-02-05-165206.png,0.0,0
2024-06-23 18-02-05-280703.png,0.0,0
2024-06-23 18-02-05-400290.png,0.0,0
2024-06-23 18-02-05-514249.png,0.0,0
2024-06-23 18-02-05-614056.png,0.0,0
2024-06-23 18-02-05-710429.png,0.0,0
2024-06-23 18-02-05-798467.png,0.0,0
2024-06-23 18-02-05-898189.png,0.0,0
2024-06-23 18-02-05-997205.png,0.0,0
2024-06-23 18-02-06-108392.png,0.0,0
2024-06-23 18-02-06-198468.png,0.0,0
2024-06-23 18-02-06-314336.png,0.0,0
2024-06-23 18-02-06-422991.png,0.0,0
2024-06-23 18-02-06-515027.png,0.0,0
2024-06-23 18-02-06-613840.png,0.0,0
2024-06-23 18-02-06-699360.png,0.0,0
2024-06-23 18-02-06-807363.png,0.0,0
2024-06-23 18-02-06-899384.png,0.0,0
2024-06-23 18-02-07-013429.png,0.0,0
2024-06-23 18-02-07-140700.png,0.0,0
2024-06-23 18-02-07-232177.png,0.0,0
2024-06-23 18-02-07-331369.png,0.0,0
2024-06-23 18-02-07-425037.png,0.0,0
2024-06-23 18-02-07-515042.png,0.0,0
2024-06-23 18-02-07-613486.png,0.0,0
2024-06-23 18-02-07-715053.png,0.0,0
2024-06-23 18-02-07-841756.png,0.0,0
2024-06-23 18-02-07-932565.png,0.0,0
2024-06-23 18-02-08-032177.png,0.0,0
2024-06-23 18-02-08-141078.png,0.0,0
2024-06-23 18-02-08-213653.png,0.0,0
2024-06-23 18-02-08-313566.png,0.0,0
2024-06-23 18-02-08-414978.png,0.0,0
2024-06-23 18-02-08-540820.png,0.0,0
2024-06-23 18-02-08-646855.png,0.0,0
2024-06-23 18-02-08-748299.png,0.0,0
2024-06-23 18-02-08-858354.png,0.0,0
2024-06-23 18-02-08-930744.png,0.0,0
2024-06-23 18-02-09-030901.png,0.0,0
2024-06-23 18-02-09-131147.png,0.0,0
2024-06-23 18-02-09-250928.png,0.0,0
2024-06-23 18-02-09-363690.png,0.0,0
2024-06-23 18-02-09-464961.png,0.0,0
2024-06-23 18-02-09-582017.png,0.0,0
2024-06-23 18-02-09-681642.png,0.0,0
2024-06-23 18-02-09-781145.png,0.05,0
2024-06-23 18-02-09-892712.png,0.1,0
2024-06-23 18-02-09-966033.png,0.15000000000000002,0
2024-06-23 18-02-10-064975.png,0.2,0
2024-06-23 18-02-10-165850.png,0.25,0
2024-06-23 18-02-10-267978.png,0.25,0
2024-06-23 18-02-10-380809.png,0.30000000000000004,0
2024-06-23 18-02-10-465984.png,0.35000000000000003,0
2024-06-23 18-02-10-580925.png,0.4,0
2024-06-23 18-02-10-674033.png,0.45,0
2024-06-23 18-02-10-764939.png,0.5,0
2024-06-23 18-02-10-858875.png,0.5,0
2024-06-23 18-02-10-962817.png,0.5,0
2024-06-23 18-02-11-081001.png,0.5,0
2024-06-23 18-02-11-182603.png,0.5,0
2024-06-23 18-02-11-281139.png,0.5,0
2024-06-23 18-02-11-392711.png,0.45,0
2024-06-23 18-02-11-463707.png,0.4,0
2024-06-23 18-02-11-563947.png,0.4,0
2024-06-23 18-02-11-663940.png,0.35000000000000003,0
2024-06-23 18-02-11-781333.png,0.35000000000000003,0
2024-06-23 18-02-11-897237.png,0.30000000000000004,0
2024-06-23 18-02-12-013974.png,0.25,0
2024-06-23 18-02-12-123953.png,0.25,0
2024-06-23 18-02-12-198353.png,0.2,0
2024-06-23 18-02-12-297144.png,0.15000000000000002,0
2024-06-23 18-02-12-382668.png,0.1,0
2024-06-23 18-02-12-489626.png,0.05,0
2024-06-23 18-02-12-597263.png,0.0,0
2024-06-23 18-02-12-697276.png,0.0,0
2024-06-23 18-02-12-821095.png,0.0,0
2024-06-23 18-02-12-914933.png,-0.05,0
2024-06-23 18-02-13-030574.png,-0.05,0
2024-06-23 18-02-13-139621.png,-0.05,0
2024-06-23 18-02-13-213869.png,-0.05,0
2024-06-23 18-02-13-313919.png,-0.05,0
2024-06-23 18-02-13-414161.png,-0.05,0
2024-06-23 18-02-13-531225.png,-0.05,0
2024-06-23 18-02-13-647365.png,-0.05,0
2024-06-23 18-02-13-748143.png,-0.05,0
2024-06-23 18-02-13-871223.png,0.0,0
2024-06-23 18-02-13-946450.png,0.0,0
2024-06-23 18-02-14-048365.png,0.0,0
2024-06-23 18-02-14-141694.png,0.0,0
2024-06-23 18-02-14-247510.png,0.0,0
2024-06-23 18-02-14-363812.png,0.05,0
2024-06-23 18-02-14-473811.png,0.05,0
2024-06-23 18-02-14-565975.png,0.05,0
2024-06-23 18-02-14-664916.png,0.05,0
2024-06-23 18-02-14-773809.png,0.05,0
2024-06-23 18-02-14-864802.png,0.05,0
2024-06-23 18-02-14-949338.png,0.05,0
2024-06-23 18-02-15-063359.png,0.05,0
2024-06-23 18-02-15-182209.png,0.0,0
2024-06-23 18-02-15-296545.png,-0.05,0
2024-06-23 18-02-15-397259.png,-0.05,0
2024-06-23 18-02-15-507254.png,-0.05,0
2024-06-23 18-02-15-598325.png,-0.05,0
2024-06-23 18-02-15-681619.png,-0.05,0
2024-06-23 18-02-15-780580.png,-0.05,0
2024-06-23 18-02-15-881688.png,-0.05,0
2024-06-23 18-02-15-963830.png,-0.05,0
2024-06-23 18-02-16-080015.png,-0.05,0
2024-06-23 18-02-16-190650.png,-0.05,0
2024-06-23 18-02-16-297236.png,-0.05,0
2024-06-23 18-02-16-398223.png,-0.05,0
2024-06-23 18-02-16-501267.png,-0.05,0
2024-06-23 18-02-16-597231.png,-0.05,0
2024-06-23 18-02-16-681671.png,-0.05,0
2024-06-23 18-02-16-779433.png,-0.1,0
2024-06-23 18-02-16-882817.png,-0.1,0
2024-06-23 18-02-16-982490.png,-0.1,0
2024-06-23 18-02-17-096768.png,-0.1,0
2024-06-23 18-02-17-207118.png,-0.1,0
2024-06-23 18-02-17-299280.png,-0.05,0
2024-06-23 18-02-17-398087.png,0.0,0
2024-06-23 18-02-17-482626.png,0.0,0
2024-06-23 18-02-17-590597.png,0.0,0
2024-06-23 18-02-17-662983.png,0.0,0
2024-06-23 18-02-17-783532.png,0.0,0
2024-06-23 18-02-17-896861.png,-0.05,0
2024-06-23 18-02-18-007232.png,-0.1,0
2024-06-23 18-02-18-099303.png,-0.1,0
2024-06-23 18-02-18-182771.png,-0.1,0
2024-06-23 18-02-18-282649.png,-0.1,0
2024-06-23 18-02-18-391577.png,-0.1,0
2024-06-23 18-02-18-498229.png,-0.1,0
2024-06-23 18-02-18-613543.png,-0.1,0
2024-06-23 18-02-18-722880.png,-0.1,0
2024-06-23 18-02-18-829030.png,-0.1,0
2024-06-23 18-02-18-929900.png,-0.1,0
2024-06-23 18-02-19-040578.png,-0.1,0
2024-06-23 18-02-19-131859.png,-0.1,0
2024-06-23 18-02-19-230097.png,-0.1,0
2024-06-23 18-02-19-330784.png,-0.1,0
2024-06-23 18-02-19-424958.png,-0.1,0
2024-06-23 18-02-19-515913.png,-0.1,0
2024-06-23 18-02-19-617888.png,-0.1,0
2024-06-23 18-02-19-732350.png,-0.1,0
2024-06-23 18-02-19-852098.png,-0.1,0
2024-06-23 18-02-19-930289.png,-0.1,0
2024-06-23 18-02-20-029685.png,-0.1,0
2024-06-23 18-02-20-115948.png,-0.1,0
2024-06-23 18-02-20-222749.png,-0.1,0
2024-06-23 18-02-20-313964.png,-0.1,0
2024-06-23 18-02-20-413243.png,-0.1,0
2024-06-23 18-02-20-528912.png,-0.1,0
2024-06-23 18-02-20-652448.png,-0.1,0
2024-06-23 18-02-20-747246.png,-0.1,0
2024-06-23 18-02-20-843020.png,-0.05,0
2024-06-23 18-02-20-940646.png,0.0,0
2024-06-23 18-02-21-031605.png,0.0,0
2024-06-23 18-02-21-130547.png,0.0,0
2024-06-23 18-02-21-213758.png,0.0,0
2024-06-23 18-02-21-322848.png,0.0,0
2024-06-23 18-02-21-413902.png,0.0,0
2024-06-23 18-02-21-529352.png,-0.05,0
2024-06-23 18-02-21-652314.png,-0.05,0
2024-06-23 18-02-21-763442.png,-0.05,0
2024-06-23 18-02-21-880399.png,-0.05,0
2024-06-23 18-02-21-974943.png,-0.05,0
2024-06-23 18-02-22-065894.png,-0.05,0
2024-06-23 18-02-22-149307.png,-0.05,0
2024-06-23 18-02-22-247183.png,-0.05,0
2024-06-23 18-02-22-353140.png,-0.05,0
2024-06-23 18-02-22-450411.png,-0.05,0
2024-06-23 18-02-22-562645.png,-0.1,0
2024-06-23 18-02-22-672870.png,-0.1,0
2024-06-23 18-02-22-763867.png,-0.1,0
2024-06-23 18-02-22-863859.png,-0.1,0
2024-06-23 18-02-22-962889.png,-0.1,0
2024-06-23 18-02-23-072717.png,-0.1,0
2024-06-23 18-02-23-164933.png,-0.1,0
2024-06-23 18-02-23-263910.png,-0.1,0
2024-06-23 18-02-23-386602.png,-0.1,0
2024-06-23 18-02-23-464921.png,-0.1,0
2024-06-23 18-02-23-563838.png,-0.1,0
2024-06-23 18-02-23-663610.png,-0.1,0
2024-06-23 18-02-23-787144.png,-0.1,0
2024-06-23 18-02-23-896383.png,-0.1,0
2024-06-23 18-02-23-997110.png,-0.1,0
2024-06-23 18-02-24-122475.png,-0.1,0
2024-06-23 18-02-24-200284.png,-0.1,0
2024-06-23 18-02-24-298062.png,-0.1,0
2024-06-23 18-02-24-407036.png,-0.1,0
2024-06-23 18-02-24-499391.png,-0.05,0
2024-06-23 18-02-24-613403.png,-0.05,0
2024-06-23 18-02-24-722852.png,-0.05,0
2024-06-23 18-02-24-814926.png,-0.05,0
2024-06-23 18-02-24-913685.png,-0.05,0
2024-06-23 18-02-25-012712.png,-0.05,0
2024-06-23 18-02-25-123865.png,-0.05,0
2024-06-23 18-02-25-214902.png,-0.05,0
2024-06-23 18-02-25-329808.png,-0.1,0
2024-06-23 18-02-25-423919.png,-0.1,0
2024-06-23 18-02-25-530349.png,-0.1,0
2024-06-23 18-02-25-630355.png,-0.1,0
2024-06-23 18-02-25-730336.png,-0.1,0
2024-06-23 18-02-25-839503.png,-0.1,0
2024-06-23 18-02-25-931584.png,-0.1,0
2024-06-23 18-02-26-030455.png,-0.05,0
2024-06-23 18-02-26-140484.png,-0.05,0
2024-06-23 18-02-26-247156.png,-0.05,0
2024-06-23 18-02-26-363217.png,-0.05,0
2024-06-23 18-02-26-457237.png,-0.05,0
2024-06-23 18-02-26-549392.png,-0.05,0
2024-06-23 18-02-26-632396.png,-0.05,0
2024-06-23 18-02-26-730161.png,-0.05,0
2024-06-23 18-02-26-839481.png,-0.05,0
2024-06-23 18-02-26-931552.png,-0.05,0
2024-06-23 18-02-27-046757.png,-0.05,0
2024-06-23 18-02-27-157184.png,-0.05,0
2024-06-23 18-02-27-248086.png,-0.05,0
2024-06-23 18-02-27-347190.png,-0.05,0
2024-06-23 18-02-27-440589.png,-0.05,0
2024-06-23 18-02-27-531508.png,-0.05,0
2024-06-23 18-02-27-630476.png,-0.05,0
2024-06-23 18-02-27-730090.png,0.0,0
2024-06-23 18-02-27-852862.png,0.0,0
2024-06-23 18-02-27-947210.png,0.0,0
2024-06-23 18-02-28-046877.png,0.0,0
2024-06-23 18-02-28-143671.png,0.0,0
2024-06-23 18-02-28-231556.png,0.0,0
2024-06-23 18-02-28-329342.png,0.0,0
2024-06-23 18-02-28-429336.png,0.0,0
2024-06-23 18-02-28-552943.png,0.0,0
2024-06-23 18-02-28-649361.png,0.0,0
2024-06-23 18-02-28-749170.png,0.0,0
2024-06-23 18-02-28-858273.png,0.0,0
2024-06-23 18-02-28-930297.png,0.0,0
2024-06-23 18-02-29-030235.png,0.05,0
2024-06-23 18-02-29-128285.png,0.05,0
2024-06-23 18-02-29-239339.png,0.05,0
2024-06-23 18-02-29-343255.png,0.05,0
2024-06-23 18-02-29-445025.png,0.05,0
2024-06-23 18-02-29-555996.png,0.05,0
2024-06-23 18-02-29-646995.png,0.05,0
2024-06-23 18-02-29-762311.png,0.0,0
2024-06-23 18-02-29-861107.png,0.0,0
2024-06-23 18-02-29-947045.png,0.0,0
2024-06-23 18-02-30-045976.png,0.0,0
2024-06-23 18-02-30-145855.png,0.0,0
2024-06-23 18-02-30-240371.png,0.0,0
2024-06-23 18-02-30-330360.png,0.0,0
2024-06-23 18-02-30-429291.png,0.0,0
2024-06-23 18-02-30-546152.png,0.0,0
2024-06-23 18-02-30-663720.png,0.0,0
2024-06-23 18-02-30-780296.png,0.0,0
2024-06-23 18-02-30-879280.png,0.0,0
2024-06-23 18-02-30-974280.png,0.0,0
2024-06-23 18-02-31-064235.png,0.0,0
2024-06-23 18-02-31-163478.png,0.0,0
2024-06-23 18-02-31-263486.png,0.0,0
2024-06-23 18-02-31-389463.png,0.0,0
2024-06-23 18-02-31-464553.png,0.0,0
2024-06-23 18-02-31-579523.png,-0.05,0
2024-06-23 18-02-31-673565.png,-0.05,0
2024-06-23 18-02-31-764541.png,-0.05,0
2024-06-23 18-02-31-879560.png,-0.05,0
2024-06-23 18-02-31-974351.png,-0.05,0
2024-06-23 18-02-32-080472.png,-0.05,0
2024-06-23 18-02-32-180311.png,-0.05,0
2024-06-23 18-02-32-289434.png,-0.05,0
2024-06-23 18-02-32-381518.png,0.0,0
2024-06-23 18-02-32-461183.png,0.0,0
2024-06-23 18-02-32-563927.png,0.0,0
2024-06-23 18-02-32-673661.png,0.0,0
2024-06-23 18-02-32-780265.png,0.0,0
2024-06-23 18-02-32-883730.png,0.0,0
2024-06-23 18-02-33-003861.png,0.0,0
2024-06-23 18-02-33-113717.png,0.0,0
2024-06-23 18-02-33-198150.png,0.0,0
2024-06-23 18-02-33-307104.png,0.0,0
2024-06-23 18-02-33-398290.png,0.0,0
2024-06-23 18-02-33-491493.png,0.0,0
2024-06-23 18-02-33-596973.png,0.0,0
2024-06-23 18-02-33-690533.png,0.0,0
2024-06-23 18-02-33-781432.png,0.0,0
2024-06-23 18-02-33-897970.png,0.0,0
2024-06-23 18-02-33-991481.png,0.0,0
2024-06-23 18-02-34-098100.png,0.0,0
2024-06-23 18-02-34-180258.png,0.0,0
2024-06-23 18-02-34-296614.png,0.0,0
2024-06-23 18-02-34-413653.png,0.0,0
2024-06-23 18-02-34-522165.png,0.0,0
2024-06-23 18-02-34-630441.png,0.0,0
2024-06-23 18-02-34-723675.png,0.0,0
2024-06-23 18-02-34-814661.png,0.0,0
2024-06-23 18-02-34-913716.png,0.0,0
2024-06-23 18-02-35-014681.png,0.0,0
2024-06-23 18-02-35-113877.png,0.0,0
2024-06-23 18-02-35-213705.png,0.0,0
2024-06-23 18-02-35-334225.png,0.0,0
2024-06-23 18-02-35-453749.png,0.0,0
2024-06-23 18-02-35-547106.png,0.0,0
2024-06-23 18-02-35-647094.png,0.0,0
2024-06-23 18-02-35-740468.png,0.0,0
2024-06-23 18-02-35-831456.png,0.0,0
2024-06-23 18-02-35-930268.png,0.0,0
2024-06-23 18-02-36-046810.png,0.0,0
2024-06-23 18-02-36-163864.png,0.0,0
2024-06-23 18-02-36-280372.png,0.0,0
2024-06-23 18-02-36-380383.png,0.0,0
2024-06-23 18-02-36-473811.png,0.0,0
2024-06-23 18-02-36-564800.png,0.0,0
2024-06-23 18-02-36-648160.png,0.0,0
2024-06-23 18-02-36-747071.png,0.0,0
2024-06-23 18-02-36-855937.png,0.0,0
2024-06-23 18-02-36-929868.png,0.0,0
2024-06-23 18-02-37-044453.png,0.0,0
2024-06-23 18-02-37-146943.png,0.0,0
2024-06-23 18-02-37-274183.png,0.0,0
2024-06-23 18-02-37-380210.png,-0.05,0
2024-06-23 18-02-37-463715.png,-0.05,0
2024-06-23 18-02-37-564226.png,-0.05,0
2024-06-23 18-02-37-663739.png,-0.05,0
2024-06-23 18-02-37-763731.png,-0.05,0
2024-06-23 18-02-37-863743.png,-0.05,0
2024-06-23 18-02-37-964284.png,-0.05,0
2024-06-23 18-02-38-070979.png,-0.05,0
2024-06-23 18-02-38-194731.png,-0.05,0
2024-06-23 18-02-38-291454.png,-0.05,0
2024-06-23 18-02-38-381497.png,0.0,0
2024-06-23 18-02-38-464778.png,0.05,0
2024-06-23 18-02-38-563715.png,0.05,0
2024-06-23 18-02-38-665350.png,0.05,0
2024-06-23 18-02-38-780377.png,0.05,0
2024-06-23 18-02-38-894601.png,0.05,0
2024-06-23 18-02-39-004169.png,0.0,0
2024-06-23 18-02-39-092593.png,-0.05,0
2024-06-23 18-02-39-181789.png,-0.1,0
2024-06-23 18-02-39-279349.png,-0.1,0
2024-06-23 18-02-39-404217.png,-0.1,0
2024-06-23 18-02-39-495876.png,-0.1,0
2024-06-23 18-02-39-613157.png,-0.1,0
2024-06-23 18-02-39-706098.png,-0.05,0
2024-06-23 18-02-39-796929.png,0.0,0
2024-06-23 18-02-39-897032.png,0.0,0
2024-06-23 18-02-40-014709.png,0.0,0
2024-06-23 18-02-40-122691.png,0.0,0
2024-06-23 18-02-40-196310.png,0.0,0
2024-06-23 18-02-40-297309.png,0.0,0
2024-06-23 18-02-40-399049.png,-0.05,0
2024-06-23 18-02-40-524726.png,-0.05,0
2024-06-23 18-02-40-630518.png,-0.05,0
2024-06-23 18-02-40-715729.png,-0.05,0
2024-06-23 18-02-40-822711.png,-0.05,0
2024-06-23 18-02-40-914758.png,-0.05,0
2024-06-23 18-02-41-012554.png,-0.05,0
2024-06-23 18-02-41-113685.png,-0.05,0
2024-06-23 18-02-41-224700.png,-0.05,0
2024-06-23 18-02-41-329612.png,-0.05,0
2024-06-23 18-02-41-430350.png,-0.05,0
2024-06-23 18-02-41-540368.png,-0.05,0
2024-06-23 18-02-41-631406.png,-0.05,0
2024-06-23 18-02-41-714756.png,-0.05,0
2024-06-23 18-02-41-813448.png,-0.05,0
2024-06-23 18-02-41-923600.png,-0.05,0
2024-06-23 18-02-42-031364.png,-0.05,0
2024-06-23 18-02-42-146529.png,-0.05,0
2024-06-23 18-02-42-254584.png,-0.05,0
2024-06-23 18-02-42-345925.png,-0.05,0
2024-06-23 18-02-42-447062.png,-0.05,0
2024-06-23 18-02-42-556018.png,-0.05,0
2024-06-23 18-02-42-647991.png,-0.05,0
2024-06-23 18-02-42-732512.png,-0.1,0
2024-06-23 18-02-42-846419.png,-0.1,0
2024-06-23 18-02-42-956013.png,-0.1,0
2024-06-23 18-02-43-062626.png,-0.1,0
2024-06-23 18-02-43-162504.png,-0.1,0
2024-06-23 18-02-43-291958.png,-0.1,0
2024-06-23 18-02-43-381391.png,-0.1,0
2024-06-23 18-02-43-464726.png,-0.1,0
2024-06-23 18-02-43-572663.png,-0.1,0
2024-06-23 18-02-43-664727.png,-0.1,0
2024-06-23 18-02-43-779888.png,-0.1,0
2024-06-23 18-02-43-905068.png,-0.1,0
2024-06-23 18-02-43-996868.png,-0.1,0
2024-06-23 18-02-44-097020.png,-0.1,0
2024-06-23 18-02-44-190383.png,-0.1,0
2024-06-23 18-02-44-281412.png,-0.1,0
2024-06-23 18-02-44-380190.png,-0.1,0
2024-06-23 18-02-44-480314.png,-0.1,0
2024-06-23 18-02-44-605117.png,-0.1,0
2024-06-23 18-02-44-697910.png,-0.1,0
2024-06-23 18-02-44-798859.png,-0.1,0
2024-06-23 18-02-44-907064.png,-0.1,0
2024-06-23 18-02-44-979939.png,-0.1,0
2024-06-23 18-02-45-080335.png,-0.05,0
2024-06-23 18-02-45-180306.png,-0.05,0
2024-06-23 18-02-45-305072.png,-0.05,0
2024-06-23 18-02-45-414661.png,-0.05,0
2024-06-23 18-02-45-525347.png,-0.05,0
2024-06-23 18-02-45-635112.png,-0.05,0
2024-06-23 18-02-45-714950.png,-0.05,0
2024-06-23 18-02-45-813198.png,-0.05,0
2024-06-23 18-02-45-912525.png,-0.05,0
2024-06-23 18-02-46-022659.png,-0.05,0
2024-06-23 18-02-46-130202.png,-0.05,0
2024-06-23 18-02-46-230322.png,-0.05,0
2024-06-23 18-02-46-328674.png,-0.05,0
2024-06-23 18-02-46-430298.png,-0.05,0
2024-06-23 18-02-46-530311.png,-0.1,0
2024-06-23 18-02-46-629168.png,-0.1,0
2024-06-23 18-02-46-723702.png,-0.1,0
2024-06-23 18-02-46-814732.png,-0.1,0
2024-06-23 18-02-46-914645.png,-0.1,0
2024-06-23 18-02-47-030266.png,-0.1,0
2024-06-23 18-02-47-155221.png,-0.1,0
2024-06-23 18-02-47-246366.png,-0.1,0
2024-06-23 18-02-47-363387.png,-0.1,0
2024-06-23 18-02-47-461199.png,-0.1,0
2024-06-23 18-02-47-549029.png,-0.1,0
2024-06-23 18-02-47-647821.png,-0.1,0
2024-06-23 18-02-47-746425.png,-0.1,0
2024-06-23 18-02-47-865523.png,-0.1,0
2024-06-23 18-02-47-949001.png,-0.1,0
2024-06-23 18-02-48-063463.png,-0.1,0
2024-06-23 18-02-48-157026.png,-0.1,0
2024-06-23 18-02-48-263777.png,-0.1,0
2024-06-23 18-02-48-379790.png,-0.1,0
2024-06-23 18-02-48-489299.png,-0.05,0
2024-06-23 18-02-48-582330.png,-0.05,0
2024-06-23 18-02-48-681376.png,-0.05,0
2024-06-23 18-02-48-780470.png,-0.05,0
2024-06-23 18-02-48-876774.png,-0.05,0
2024-06-23 18-02-48-966568.png,-0.05,0
2024-06-23 18-02-49-075437.png,-0.05,0
2024-06-23 18-02-49-180517.png,-0.1,0
2024-06-23 18-02-49-305623.png,-0.1,0
2024-06-23 18-02-49-398755.png,-0.1,0
2024-06-23 18-02-49-497619.png,-0.1,0
2024-06-23 18-02-49-607606.png,-0.1,0
2024-06-23 18-02-49-679978.png,-0.1,0
2024-06-23 18-02-49-781143.png,-0.05,0
2024-06-23 18-02-49-881286.png,-0.05,0
2024-06-23 18-02-49-991303.png,-0.05,0
2024-06-23 18-02-50-097688.png,-0.05,0
2024-06-23 18-02-50-197149.png,-0.05,0
2024-06-23 18-02-50-305970.png,-0.05,0
2024-06-23 18-02-50-398860.png,-0.05,0
2024-06-23 18-02-50-497743.png,-0.1,0
2024-06-23 18-02-50-597736.png,-0.1,0
2024-06-23 18-02-50-691515.png,-0.1,0
2024-06-23 18-02-50-796059.png,-0.1,0
2024-06-23 18-02-50-913801.png,-0.1,0
2024-06-23 18-02-51-035573.png,-0.1,0
2024-06-23 18-02-51-130104.png,-0.1,0
2024-06-23 18-02-51-214669.png,-0.05,0
